Source URL,Product Name,Product Price,Product Score,Product_Image,Product Specifications_1,Product Specifications_2,Product Specifications_3,Product Specifications_4,Product Specifications_5,Product Specifications_6,Product Specifications_7,Product Specifications_8
https://www.zoomit.ir/product/list/hdd/,وسترن دیجیتال Purple Pro WD121PURP ظرفیت 12 ترابایت,"17,750,000",4.2,https://api2.zoomit.ir/media/652d053e8716201626d0d394?w=1920&q=75,اینترنال , دوربین‌های نظارتی,12 ترابایت , 3.5 اینچ,7200 دور در دقیقه , SATA 6 Gb/s,750 گرم , 26.1 × 101.6 × 147 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,وسترن دیجیتال My Book Desktop ظرفیت 18 ترابایت,"28,341,000",4,https://api2.zoomit.ir/media/652d017eeb21a6b54f5001ab?w=1920&q=75,اکسترنال , دسکتاپ (رومیزی),18 ترابایت ,-,-, USB 3.2 Gen 1,1000 گرم, 49 × 139.3 × 170.6 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,سیلیکون پاور Armor A66 ظرفیت 2 ترابایت,"4,745,000",4,https://api2.zoomit.ir/media/652d06cdeb21a6b54f50d751?w=1920&q=75,اکسترنال , قابل حمل,2 ترابایت , 2.5 اینچ,- , USB 3.2 Gen 1,209 گرم , 16.2 × 96 × 139.2 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,وسترن دیجیتال Blue WD20EZBX ظرفیت 2 ترابایت,"3,595,000",4.2,https://api2.zoomit.ir/media/652d012d8716201626d03820?w=1920&q=75,اینترنال , دسکتاپ,2 ترابایت , 3.5 اینچ,7200 دور در دقیقه , SATA 6 Gb/s,450 گرم , 26.1 × 101.6 × 147 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,توشیبا Canvio Basics ظرفیت 4 ترابایت,"4,935,000",4.3,https://api2.zoomit.ir/media/652d007beb21a6b54f4fd888?w=1920&q=75,اکسترنال , قابل حمل,4 ترابایت , 2.5 اینچ,- , USB 3.2 Gen 1,217.5 گرم , 19.5 × 78 × 109 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,سیلیکون پاور Armor A66 ظرفیت 1 ترابایت,"3,800,000",4.4,https://api2.zoomit.ir/media/652d06cdeb21a6b54f50d751?w=1920&q=75,اکسترنال , قابل حمل,1 ترابایت , 2.5 اینچ,- , USB 3.2 Gen 1,209 گرم , 16.2 × 96 × 139.2 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,سیلیکون پاور Armor A66 ظرفیت 4 ترابایت,"7,979,000",4.1,https://api2.zoomit.ir/media/652d06cdeb21a6b54f50d751?w=1920&q=75,اکسترنال , قابل حمل,4 ترابایت , 2.5 اینچ,- , USB 3.2 Gen 1,328 گرم , 24 × 96 × 139.2 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,ای دیتا HV320 2.5 Inch ظرفیت 2 ترابایت,"3,640,000",4.6,https://api2.zoomit.ir/media/664251f4772792639deba569?w=1920&q=75,اکسترنال,قابل حمل,2 ترابایت,2.5 اینچ,سرعت چرخش دیسک نامشخص,USB 3.2 Gen 1,139 گرم,10.7 × 80.5 × 125.7 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,سیلیکون پاور Armor A66 ظرفیت 5 ترابایت,"9,344,000",4,https://api2.zoomit.ir/media/652d06cdeb21a6b54f50d751?w=1920&q=75,اکسترنال , قابل حمل,5 ترابایت , 2.5 اینچ,- , USB 3.2 Gen 1,328 گرم , 24 × 96 × 139.2 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,توشیبا Canvio Advance USB 3.2 ظرفیت 2 ترابایت,"3,722,000",4.2,https://api2.zoomit.ir/media/652d007aeb21a6b54f4fd83c?w=1920&q=75,اکسترنال , قابل حمل,2 ترابایت , 2.5 اینچ,5400 دور در دقیقه , USB 3.2 Gen 1,149 گرم , 14 × 78 × 109 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,سیگیت One Touch ظرفیت 5 ترابایت,"7,164,000",4.2,https://api2.zoomit.ir/media/652d04cd8716201626d0bfdd?w=1920&q=75,اکسترنال , قابل حمل,5 ترابایت , 2.5 اینچ,5400 دور در دقیقه , USB 3.2 Gen 1,- , 20.83 × 80.01 × 115.32 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,اپیسر AC236 ظرفیت 1 ترابایت,"3,385,000",4.2,https://api2.zoomit.ir/media/652d05d28716201626d0ea94?w=1920&q=75,اکسترنال , قابل حمل,1 ترابایت , 2.5 اینچ,- , USB 3.2 Gen 1,139.5 گرم , 10.8 × 79.4 × 128.5 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,توشیبا S300 HDWT740UZSVA ظرفیت 4 ترابایت,"3,790,000",4.2,https://api2.zoomit.ir/media/652d1f9e8716201626d12ca4?w=1920&q=75,اینترنال , دوربین‌های نظارتی,4 ترابایت , 3.5 اینچ,5400 دور در دقیقه , SATA 6 Gb/s,650 گرم , 26.1 × 101.85 × 147 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,وسترن دیجیتال Purple WD22PURZ ظرفیت 2 ترابایت,"2,500,000",4.7,https://api2.zoomit.ir/media/652d1fc3eb21a6b54f50f2a2?w=1920&q=75,اینترنال , دوربین‌های نظارتی,2 ترابایت , 3.5 اینچ,- , SATA 6 Gb/s,450 گرم , 26.1 × 101.6 × 147 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,وسترن دیجیتال My Book Desktop ظرفیت 8 ترابایت,"14,700,000",4.3,https://api2.zoomit.ir/media/652d20f78716201626d170eb?w=1920&q=75,اکسترنال , دسکتاپ (رومیزی),8 ترابایت , 3.5 اینچ,5400 دور در دقیقه , USB 3.2 Gen 1,209 گرم , 49 × 139.3 × 170.6 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,سیگیت SkyHawk ST2000VX015 ظرفیت 2 ترابایت,"3,000,000",4.1,https://api2.zoomit.ir/media/652d1fc3eb21a6b54f50f296?w=1920&q=75,اینترنال , دوربین‌های نظارتی,2 ترابایت , 3.5 اینچ,- , SATA 6 Gb/s,415 گرم , 26.1 × 101.6 × 146.9 میلی‌متر
https://www.zoomit.ir/product/list/hdd/,وسترن دیجیتال My Book Desktop ظرفیت 16 ترابایت,"22,800,000",4,https://api2.zoomit.ir/media/652d017eeb21a6b54f5001ae?w=1920&q=75,اکسترنال , دسکتاپ (رومیزی),16 ترابایت , 3.5 اینچ,7200 دور در دقیقه , USB 3.2 Gen 1,1000 گرم , 49 × 139.3 × 170.6 میلی‌متر
https://www.zoomit.ir/product/list/headphone/,اپل ایرپاد پرو نسل دوم,"4,460,000",4.3,https://api2.zoomit.ir/media/652d04f2eb21a6b54f508481?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 10.6 گرم,دارای حذف نویز فعال , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/tv/,دوو SU1710 مدل 55 اینچ,"21,750,000",4,https://api2.zoomit.ir/media/652cfbdeeb21a6b54f4efe52?w=1920&q=75,55 اینچ , VA LCD,2 بلندگو , 20 وات,12.2 کیلوگرم , 22.8 × 77.1 × 123.4  سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/headphone/,سامسونگ گلکسی بادز 2 پرو,"4,755,000",4.4,https://api2.zoomit.ir/media/652d1f8c8716201626d128ad?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 11 گرم,دارای حذف نویز فعال , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/headphone/,سامسونگ گلکسی بادز 3 پرو,"10,325,000",4.6,https://api2.zoomit.ir/media/668ea4b1772792639decb135?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,10.8 گرم,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/headphone/,سامسونگ گلکسی بادز FE,"2,489,000",4.6,https://api2.zoomit.ir/media/652d215b8716201626d18511?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,11.2 گرم,دارای حذف نویز فعال,پشت بسته,نامشخص,-
https://www.zoomit.ir/product/list/headphone/,هایلو X1 Pro,"1,469,000",4.1,https://api2.zoomit.ir/media/652d1f8b8716201626d1286c?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , -,دارای حذف نویز فعال , پشت بسته,امپدانس نامشخص , -
https://www.zoomit.ir/product/list/headphone/,شیائومی ردمی بادز 5,"1,749,000",4,https://api2.zoomit.ir/media/6590f87cdf73096be8d61053?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,10.6 گرم,دارای حذف نویز فعال,پشت بسته,32 اهم,-
https://www.zoomit.ir/product/list/headphone/,شیائومی ردمی بادز 5 پرو,"3,699,000",4.2,https://api2.zoomit.ir/media/65682fbd3a1d41e6d6a128cc?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,10.2 گرم,دارای حذف نویز فعال,پشت بسته,16 اهم,فرکانس پاسخ‌دهی نامشخص
https://www.zoomit.ir/product/list/tv/,سونی 55X75K مدل 55 اینچ,"29,500,000",4.3,https://api2.zoomit.ir/media/652d05708716201626d0da72?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو , 20 وات,14.5 کیلوگرم , 29.1 × 79 × 124.3 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,سامسونگ Q70C مدل 55 اینچ,"36,750,000",4.7,https://api2.zoomit.ir/media/652d1fe8eb21a6b54f50fa36?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو , 20 وات,16.9 کیلوگرم , 25.5 × 77.4 × 123.2 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,سامسونگ CU8000 مدل 55 اینچ,"23,950,000",4.1,https://api2.zoomit.ir/media/65d08648381b5915be4f4127?w=1920&q=75,54.6 اینچ ,IPS LCD,2 بلندگو ,20 وات,15 کیلوگرم ,22.6 × 74.8× 123.2 سانتی‌متر,2160 × 3840 ,4K-UHD
https://www.zoomit.ir/product/list/tv/,تی سی ال P725 مدل 55 اینچ,"22,000,000",4.2,https://api2.zoomit.ir/media/652d010deb21a6b54f4fef5d?w=1920&q=75,50 اینچ , VA LCD,2 بلندگو , 24 وات,11.2 کیلوگرم , 26.5 × 77.4 × 123.4 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,بویمن KAE6800FW مدل 43 اینچ,"11,800,000",4.3,https://api2.zoomit.ir/media/652d05068716201626d0c934?w=1920&q=75,43 اینچ , IPS LCD,2 بلندگو , 20 وات,6.6 کیلوگرم , 9.1 × 58.4 × 95.5 سانتی‌متر,50 اینچ , 1080 × 1920 - FHD
https://www.zoomit.ir/product/list/tv/,دوو S6600EU مدل 55 اینچ,"30,700,000",4.4,https://api2.zoomit.ir/media/652d006beb21a6b54f4fd57c?w=1920&q=75,55 اینچ , IPS LCD,2 بلندگو , 20 وات,وزن نامشخص , 10.7 × 77.7 × 122.6 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,ال جی QNED80 مدل 55 اینچ,"34,200,000",4.1,https://api2.zoomit.ir/media/652d20a9eb21a6b54f511f1d?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو , 20 وات,16.7 کیلوگرم , 25.7 × 78.1 × 123.3 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,دوو SU1700 مدل 50 اینچ,"19,100,000",4.1,https://api2.zoomit.ir/media/652cfbdeeb21a6b54f4efe52?w=1920&q=75,50 اینچ , IPS LCD,2 بلندگو , 30 وات,وزن نامشخص , 22.8 × 70 × 111.2 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,دوو S7000EUM مدل 50 اینچ,"19,100,000",4.5,https://api2.zoomit.ir/media/652d006beb21a6b54f4fd57c?w=1920&q=75,50 اینچ , IPS LCD,نامشخص , -,وزن نامشخص , -,2160 × 3840 , UHD
https://www.zoomit.ir/product/list/headphone/,سامسونگ گلکسی بادز 3,"6,600,000",4.3,https://api2.zoomit.ir/media/668ea754772792639decb155?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,9.4 گرم,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/headphone/,شیائومی Buds 4,"4,150,000",5,https://api2.zoomit.ir/media/652d033aeb21a6b54f5041f5?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 8.8 گرم,دارای حذف نویز فعال , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/headphone/,شیائومی ردمی بادز 4 پرو,"3,290,000",4.1,https://api2.zoomit.ir/media/652cfe7f8716201626cfbc1a?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 10 گرم,دارای حذف نویز فعال , پشت بسته,24 اهم , -
https://www.zoomit.ir/product/list/headphone/,اپل ایرپاد 4,"8,899,000",4,https://api2.zoomit.ir/media/66df4e062d36dcc78153ee60?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,8.6 گرم,فاقد حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/headphone/,کیو سی وای T19,"619,000",4.5,https://api2.zoomit.ir/media/652d1f8ceb21a6b54f50e72c?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , -,10 میلی‌متر , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/headphone/,هایلو GT7 Neo,"649,000",4.1,https://api2.zoomit.ir/media/652d1f8d8716201626d128c7?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 7.8 گرم,8 میلی‌متر , پشت بسته,امپدانس نامشخص , -
https://www.zoomit.ir/product/list/headphone/,کیو سی وای T13X,"579,000",4.5,https://api2.zoomit.ir/media/65423a0aac3634182f4894bc?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,8 گرم,7.2 میلی‌متر,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/tv/,تی سی ال P635 مدل 55 اینچ,"22,000,000",4.2,https://api2.zoomit.ir/media/652d05baeb21a6b54f50a4b9?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو , 20 وات,9.8 کیلوگرم , 26.7 × 76.5 × 122.6 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,جی پلاس RU732N مدل 58 اینچ,"25,733,940",4.4,https://api2.zoomit.ir/media/652d21d5eb21a6b54f515b93?w=1920&q=75,58 اینچ , IPS LCD,2 بلندگو , 20 وات,- , 21.3 × 80.6 × 129.3 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,ال جی QNED80 مدل 65 اینچ,"48,800,000",4.2,https://api2.zoomit.ir/media/652d20a9eb21a6b54f511f1d?w=1920&q=75,64.5 اینچ , VA LCD,2 بلندگو , 20 وات,24.9 کیلوگرم , 29.5 × 90.6 × 145.2 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,سونی X90L مدل 55 اینچ,"56,600,000",5,https://api2.zoomit.ir/media/658022f1eb3279f2c061fd9e?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو + 2 توییتر, 30 وات,17.7 کیلوگرم,34.5 × 73.8 × 122.5 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,ایکس ویژن XCU655 مدل 65 اینچ,"33,500,000",4.1,https://api2.zoomit.ir/media/660d257a67794fc357b0302b?w=1920&q=75,65 اینچ , IPS LCD,2 بلندگو , 16 وات,15.4 کیلوگرم , 32.7 × 89.8 × 144.5 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,جی پلاس PQ736S مدل 50 اینچ,"18,800,000",4.2,https://api2.zoomit.ir/media/652d021a8716201626d05d13?w=1920&q=75,50 اینچ , VA LCD,2 بلندگو , 20 وات,نامشخص , 21.2 × 69.9 × 111.1 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,سونی 55X85K مدل 55 اینچ,"45,200,000",4.2,https://api2.zoomit.ir/media/652d019d8716201626d049b9?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو , 20 وات,18.1 کیلوگرم , 33.8 × 78.2 × 123.3 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,سونی 65X75K مدل 65 اینچ,"40,050,000",4,https://api2.zoomit.ir/media/652d05708716201626d0da72?w=1920&q=75,64.5 اینچ , VA LCD,2 بلندگو , 20 وات,22.1 کیلوگرم , 33.7 × 91.4 × 146.3 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,سامسونگ Q70C مدل 65 اینچ,"55,450,000",4.8,https://api2.zoomit.ir/media/652d1fe8eb21a6b54f50fa36?w=1920&q=75,64.5 اینچ , VA LCD,2 بلندگو , 20 وات,22.3 کیلوگرم , 30 × 89.7 × 145.1 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 12.9 اپل نسخه 2022,"59,800,000",4.2,https://api2.zoomit.ir/media/638bb8df0677c064ac282980?w=1920&q=75,12.9 اینچ , 2048x2732 پیکسل,12/10 مگاپیکسل , سلفی 12 مگاپیکسل,8/16 گیگابایت رم , Apple M2,10758 میلی‌آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/headphone/,شیائومی ردمی بادز 4,"989,900",5,https://api2.zoomit.ir/media/652d0006eb21a6b54f4fc218?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 9 گرم,دارای حذف نویز فعال , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/headphone/,شیائومی Mibro Earbuds 2,"1,199,000",4.3,https://api2.zoomit.ir/media/652d03378716201626d083a9?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 6.8 گرم,13 میلی‌متر , پشت بسته,32 اهم , 20-22000 هرتز
https://www.zoomit.ir/product/list/headphone/,انکر SoundCore R50i,"724,900",5,https://api2.zoomit.ir/media/669e04c5983309f76cc08bd9?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,9 گرم,10 میلی‌متر,پشت بسته,16 اهم,20-20000 هرتز
https://www.zoomit.ir/product/list/headphone/,اپل ایرپاد 4 نویز کنسلینگ,"9,499,000",5,https://api2.zoomit.ir/media/66df4e062d36dcc78153ee60?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,8.6 گرم,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/headphone/,سی ام اف Buds Pro 2,"3,380,000",4.3,https://api2.zoomit.ir/media/668bc03a772792639dec9be5?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,9.8 گرم,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/headphone/,کیو سی وای T13 ANC 2,"669,000",4.4,https://api2.zoomit.ir/media/66a2b974d73f03d2a3994013?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,-,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/tv/,سونی X85L مدل 55 اینچ,"45,450,001",4.5,https://api2.zoomit.ir/media/6580213ceb3279f2c061fd8c?w=1920&q=75,54.6 اینچ , VA LCD,2 بلندگو , 20 وات,17.4 کیلوگرم,33.6 × 78.4 × 122.8 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tv/,ال جی NANO75 مدل 50 اینچ,"24,750,000",4,https://api2.zoomit.ir/media/652cfdf18716201626cfa101?w=1920&q=75,49.5 اینچ , VA LCD,2 بلندگو , 20 وات,12.4 کیلوگرم , 23.2 × 70.8 × 112.1 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 13 اپل نسخه 2024,"69,950,000",4.1,https://api2.zoomit.ir/media/663a44c3a55162c757fca1c7?w=1920&q=75,13 اینچ,2064x2752 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8/16 گیگابایت رم,اپل M4,10290 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پد 6 شیائومی,"18,600,000",4.5,https://api2.zoomit.ir/media/66b77da1dc4961c56dd1d43e?w=1920&q=75,11.0 اینچ,1800x2880 پیکسل,13 مگاپیکسل,سلفی 8 مگاپیکسل,6/8 گیگابایت رم,Snapdragon 870 5G,8840 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 11 اپل نسخه 2022,"52,400,000",4.6,https://api2.zoomit.ir/media/638bb8db8b284bb39ca5106b?w=1920&q=75,11 اینچ , 1668x2388 پیکسل,12/10 مگاپیکسل , سلفی 12 مگاپیکسل,8/16 گیگابایت رم , Apple M2,7538 میلی‌آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 اولترا سامسونگ,"62,400,000",4.6,https://api2.zoomit.ir/media/6683bad8772792639dec84c3?w=1920&q=75,14.6 اینچ , 1848x2960 پیکسل,13/8 مگاپیکسل , سلفی 12/12 مگاپیکسل,12/16 گیگابایت رم , Snapdragon 8 Gen 2,11200 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد 10.9 اپل نسخه 2022,"20,100,000",4.4,https://api2.zoomit.ir/media/638b5cbc10004a8ed65eab23?w=1920&q=75,10.9 اینچ , 1640x2360 پیکسل,12 مگاپیکسل , سلفی 12 مگاپیکسل,4 گیگابایت رم, A14 Bionic,7606 میلی‌آمپر ساعت, لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پوکو پد شیائومی,"15,600,000",4.6,https://api2.zoomit.ir/media/6651a30e772792639debd4c8?w=1920&q=75,12.1 اینچ,1600x2560 پیکسل,8 مگاپیکسل,سلفی 8 مگاپیکسل,8 گیگابایت رم,Snapdragon 7s Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 33 وات
https://www.zoomit.ir/product/list/tablet/,ردمی پد SE شیائومی,"11,090,000",4.1,https://api2.zoomit.ir/media/652d2114eb21a6b54f51351a?w=1920&q=75,11.0 اینچ , 1200x1920 پیکسل,8 مگاپیکسل , سلفی 5 مگاپیکسل,4/6/8 گیگابایت رم , Snapdragon 680 4G,8000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A9 سامسونگ,"7,100,000",4.3,https://api2.zoomit.ir/media/65cc9085ad00028634ae8fe4?w=1920&q=75,8.7 اینچ , 800x1340 پیکسل,8 مگاپیکسل , سلفی 2 مگاپیکسل,4/8 گیگابایت رم , Helio G99,5100 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/headphone/,کیو سی وای T18 MeloBuds,"1,252,000",4.1,https://api2.zoomit.ir/media/652d03378716201626d08393?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , -,10 میلی‌متر , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/headphone/,اپل ایرپاد نسل سوم,"7,899,000",4.3,https://api2.zoomit.ir/media/652d01e48716201626d05441?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 8.56 گرم,فاقد حذف نویز فعال , پشت بسته,- , -
https://www.zoomit.ir/product/list/headphone/,هایلو GT7,"1,300,000",5,https://api2.zoomit.ir/media/652d006feb21a6b54f4fd63c?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 7.8 گرم,- , پشت بسته,- , -
https://www.zoomit.ir/product/list/headphone/,انکر SoundCore Life P3,"2,760,000",5,https://api2.zoomit.ir/media/652cfe8d8716201626cfbecf?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , -,دارای حذف نویز فعال , پشت بسته,16 اهم , 20-20000 هرتز
https://www.zoomit.ir/product/list/headphone/,سونی WH-1000XM5,"16,345,000",4.1,https://api2.zoomit.ir/media/652d209d8716201626d15e8b?w=1920&q=75,بی سیم و باسیم , دارای میکروفون,دور گوشی , 250 گرم,دارای حذف نویز فعال , پشت بسته,48 اهم , 4-40000 هرتز
https://www.zoomit.ir/product/list/headphone/,سی ام اف Buds Pro,"2,450,000",5,https://api2.zoomit.ir/media/65d9a6b0b5484d0cca6f63b7?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,9.6 گرم,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A9 پلاس سامسونگ,"10,840,000",4.5,https://api2.zoomit.ir/media/65537b2fac3634182f48c55d?w=1920&q=75,11.0 اینچ,1200x1920 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4/8 گیگابایت رم,Snapdragon 695 5G,7040 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پد 6 اس پرو شیائومی,"33,449,000",4.6,https://api2.zoomit.ir/media/65d4a11b412e5bb22d864c40?w=1920&q=75,12.4 اینچ,2032x3048 پیکسل,50/2 مگاپیکسل,سلفی 32 مگاپیکسل,8/12/16 گیگابایت رم,Snapdragon 8 Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 120 وات
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 سامسونگ,"35,500,000",4,https://api2.zoomit.ir/media/6683d8fd772792639dec8598?w=1920&q=75,11.0 اینچ , 1600x2560 پیکسل,13 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8 Gen 2,8400 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب S9 FE سامسونگ,"23,840,000",4.5,https://api2.zoomit.ir/media/652d215b8716201626d18505?w=1920&q=75,10.9 اینچ , 1440x2304 پیکسل,8 مگاپیکسل , سلفی 12 مگاپیکسل,6/8 گیگابایت رم , Exynos 1380,8000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 11 اپل نسخه 2024,"55,899,000",4.7,https://api2.zoomit.ir/media/663a43d0a55162c757fca1a6?w=1920&q=75,11 اینچ,1668x2420 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8/16 گیگابایت رم,اپل M4,8160 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 پلاس سامسونگ,"43,900,000",4.2,https://api2.zoomit.ir/media/6683d4fd772792639dec8576?w=1920&q=75,12.4 اینچ , 1752x2800 پیکسل,13/8 مگاپیکسل , سلفی 12 مگاپیکسل,12 گیگابایت رم , Snapdragon 8 Gen 2,10090 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی اس 23 اولترا سامسونگ,"53,400,000",4.7,https://api2.zoomit.ir/media/652d05458716201626d0d476?w=1920&q=75,6.8 اینچ , 1440x3088 پیکسل,200/12/10/10 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8 Gen 2,5000 میلی آمپر ساعت , لیتیوم یونی
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 2022 اپل,"34,350,000",4,https://api2.zoomit.ir/media/652cfe23eb21a6b54f4f66f8?w=1920&q=75,10.9 اینچ , 1640x2360 پیکسل,12 مگاپیکسل , سلفی 12 مگاپیکسل,8 گیگابایت رم , اپل M1,28.6 وات ساعت , لیتیوم یونی
